MJD,Altitude,Latitude,Longitude,SPS,Alpha
32323.62917,2.98E+03,-5.02E+01,275.850987,97.001245,90
32323.62986,2.89E+03,-5.08E+01,277.501732,96.300044,90
32323.63056,2.79E+03,-5.15E+01,279.267228,95.573571,90
32323.63125,2.69E+03,-5.21E+01,281.155638,94.820758,90
32323.63194,2.59E+03,-5.27E+01,283.175265,94.040511,90
32323.63264,2.49E+03,-5.33E+01,285.334364,93.231717,90
32323.63333,2.39E+03,-5.38E+01,287.640879,92.393255,90
32323.63403,2.29E+03,-5.43E+01,290.10209,91.524002,90
32323.63472,2.19E+03,-5.48E+01,292.724174,90.622855,90
32323.63542,2.10E+03,-5.52E+01,295.511673,89.688744,90
32323.63611,2.00E+03,-5.55E+01,298.466867,88.720657,90
32323.63681,1.90E+03,-5.57E+01,301.589103,87.71767,90
32323.6375,1.80E+03,-5.59E+01,304.874111,86.678982,90
32323.63819,1.71E+03,-5.60E+01,308.313388,85.603962,90
32323.63889,1.61E+03,-5.59E+01,311.893755,84.4922,90
32323.63958,1.52E+03,-5.57E+01,315.597189,83.343576,90
32323.64028,1.43E+03,-5.54E+01,319.401033,82.158336,90
32323.64097,1.34E+03,-5.50E+01,323.278639,80.937184,90
32323.64167,1.25E+03,-5.43E+01,327.200452,79.68139,90
32323.64236,1.16E+03,-5.35E+01,331.135444,78.392907,90
32323.64306,1.07E+03,-5.25E+01,335.052753,77.074513,90
32323.64375,9.91E+02,-5.14E+01,338.923314,75.729948,90
32323.64444,9.11E+02,-5.00E+01,342.721297,74.364074,90
32323.64514,8.34E+02,-4.85E+01,346.425173,72.983024,90
32323.64583,7.61E+02,-4.67E+01,350.018329,71.594351,90
32323.64653,6.92E+02,-4.48E+01,353.489209,70.207139,90
32323.64722,6.26E+02,-4.27E+01,356.83104,68.832096,90
32323.64792,5.66E+02,-4.04E+01,0.041227,67.481561,90
32323.64861,5.10E+02,-3.80E+01,3.120542,66.169443,90
32323.64931,4.59E+02,-3.53E+01,6.072227,64.911028,90
32323.65,4.13E+02,-3.26E+01,8.901103,63.722648,90
32323.65069,3.73E+02,-2.97E+01,11.612815,62.621178,90
32323.65139,3.39E+02,-2.66E+01,14.213267,61.623373,90
32323.65208,3.10E+02,-2.35E+01,16.708297,60.745079,90
32323.65278,2.88E+02,-2.02E+01,19.103622,60.00039,90
32323.65347,2.71E+02,-1.69E+01,21.404992,59.400883,90
32323.65417,2.61E+02,-1.35E+01,23.618497,58.955026,90
32323.65486,2.57E+02,-1.00E+01,25.750913,58.667879,90
32323.65556,2.61E+02,-6.60E+00,27.809974,58.541081,90
32323.65625,2.72E+02,-3.16E+00,29.804484,58.57308,90
32323.65694,2.90E+02,2.51E-01,31.744213,58.75949,90
32323.65764,3.15E+02,3.62E+00,33.639599,59.093459,90
32323.65833,3.48E+02,6.94E+00,35.501308,59.56599,90
32323.65903,3.89E+02,1.02E+01,37.339766,60.166225,90
32323.65972,4.35E+02,1.33E+01,39.164743,60.881745,90
32323.66042,4.89E+02,1.64E+01,40.985053,61.698922,90
32323.66111,5.48E+02,1.94E+01,42.808408,62.603371,90
32323.66181,6.12E+02,2.22E+01,44.641398,63.580447,90
32323.6625,6.81E+02,2.49E+01,46.489556,64.615762,90
32323.66319,7.54E+02,2.75E+01,48.357477,65.695637,90
32323.66389,8.31E+02,3.00E+01,50.248952,66.807459,90
32323.66458,9.12E+02,3.24E+01,52.167077,67.939919,90
32323.66528,9.95E+02,3.46E+01,54.11434,69.083136,90
32323.66597,1.08E+03,3.67E+01,56.092676,70.22867,90
32323.66667,1.17E+03,3.87E+01,58.103488,71.36947,90
32323.66736,1.26E+03,4.05E+01,60.147652,72.499763,90
32323.66806,1.35E+03,4.23E+01,62.225496,73.614923,90
32323.66875,1.45E+03,4.39E+01,64.33678,74.711322,90
32323.66944,1.54E+03,4.54E+01,66.480666,75.786187,90
32323.67014,1.64E+03,4.68E+01,68.655694,76.837466,90
32323.67083,1.73E+03,4.81E+01,70.859769,77.863707,90
32323.67153,1.83E+03,4.93E+01,73.090159,78.863949,90
32323.67222,1.93E+03,5.04E+01,75.343502,79.837629,90
32323.67292,2.03E+03,5.15E+01,77.615841,80.784508,90
32323.67361,2.13E+03,5.24E+01,79.902673,81.704602,90
32323.67431,2.23E+03,5.32E+01,82.199009,82.598128,90
32323.675,2.33E+03,5.40E+01,84.499464,83.465461,90
32323.67569,2.43E+03,5.47E+01,86.798351,84.307094,90
32323.67639,2.53E+03,5.53E+01,89.089793,85.123613,90
32323.67708,2.63E+03,5.58E+01,91.367834,85.915665,90
32323.67778,2.73E+03,5.62E+01,93.626558,86.683945,90
32323.67847,2.83E+03,5.66E+01,95.860204,87.429178,90
32323.67917,2.93E+03,5.70E+01,98.063266,88.152104,90
32323.67986,3.02E+03,5.73E+01,100.230591,88.853472,90
32323.68056,3.12E+03,5.75E+01,102.357454,89.534028,90
32323.68125,3.22E+03,5.77E+01,104.439616,90.194513,90
32323.68194,3.32E+03,5.78E+01,106.47337,90.835653,90
32323.68264,3.42E+03,5.79E+01,108.455562,91.45816,90
32323.68333,3.51E+03,5.79E+01,110.383599,92.062728,90
32323.68403,3.61E+03,5.79E+01,112.255436,92.650032,90
32323.68472,3.70E+03,5.79E+01,114.069563,93.220721,90
32323.68542,3.80E+03,5.79E+01,115.824965,93.775426,90
32323.68611,3.89E+03,5.78E+01,117.521089,94.314753,90
32323.68681,3.99E+03,5.77E+01,119.157798,94.839286,90
32323.6875,4.08E+03,5.75E+01,120.735326,95.349585,90
32323.68819,4.17E+03,5.74E+01,122.254226,95.846189,90
32323.68889,4.27E+03,5.72E+01,123.715332,96.329614,90
32323.68958,4.36E+03,5.70E+01,125.119707,96.800353,90
32323.69028,4.45E+03,5.68E+01,126.468604,97.258881,90
32323.69097,4.54E+03,5.66E+01,127.763429,97.705651,90
32323.69167,4.63E+03,5.64E+01,129.005704,98.141095,90
32323.69236,4.72E+03,5.61E+01,130.197039,98.565629,90
32323.69306,4.80E+03,5.58E+01,131.339103,98.979649,90
32323.69375,4.89E+03,5.56E+01,132.433604,99.383535,90
32323.69444,4.98E+03,5.53E+01,133.482265,99.77765,90
32323.69514,5.07E+03,5.50E+01,134.486809,100.162339,90
32323.69583,5.15E+03,5.47E+01,135.448949,100.537935,90
32323.69653,5.24E+03,5.44E+01,136.370371,100.904754,90
32323.69722,5.32E+03,5.41E+01,137.252729,101.263101,90
32323.69792,5.40E+03,5.38E+01,138.097636,101.613264,90
32323.69861,5.49E+03,5.35E+01,138.90666,101.955522,90
32323.69931,5.57E+03,5.32E+01,139.681318,102.290141,90
32323.7,5.65E+03,5.29E+01,140.423077,102.617374,90
32323.70069,5.73E+03,5.26E+01,141.133348,102.937464,90
32323.70139,5.81E+03,5.23E+01,141.813488,103.250646,90
32323.70208,5.89E+03,5.19E+01,142.464799,103.557142,90
32323.70278,5.97E+03,5.16E+01,143.088526,103.857166,90
32323.70347,6.05E+03,5.13E+01,143.685862,104.150923,90
32323.70417,6.12E+03,5.10E+01,144.257947,104.438609,90
32323.70486,6.20E+03,5.06E+01,144.805868,104.720414,90
32323.70556,6.28E+03,5.03E+01,145.330662,104.996517,90
32323.70625,6.35E+03,5.00E+01,145.833318,105.267093,90
32323.70694,6.43E+03,4.97E+01,146.314778,105.532307,90
32323.70764,6.50E+03,4.94E+01,146.775939,105.79232,90
32323.70833,6.58E+03,4.90E+01,147.217656,106.047284,90
32323.70903,6.65E+03,4.87E+01,147.640741,106.297348,90
32323.70972,6.72E+03,4.84E+01,148.045968,106.542653,90
32323.71042,6.79E+03,4.81E+01,148.434074,106.783336,90
32323.71111,6.86E+03,4.78E+01,148.80576,107.019526,90
32323.71181,6.93E+03,4.74E+01,149.161691,107.251351,90
32323.7125,7.00E+03,4.71E+01,149.502503,107.478932,90
32323.71319,7.07E+03,4.68E+01,149.8288,107.702384,90
32323.71389,7.14E+03,4.65E+01,150.141157,107.921821,90
32323.71458,7.21E+03,4.62E+01,150.44012,108.137351,90
32323.71528,7.28E+03,4.59E+01,150.726212,108.349077,90
32323.71597,7.34E+03,4.56E+01,150.99993,108.5571,90
32323.71667,7.41E+03,4.53E+01,151.261745,108.761518,90
32323.71736,7.47E+03,4.50E+01,151.512109,108.962422,90
32323.71806,7.54E+03,4.46E+01,151.751452,109.159904,90
32323.71875,7.60E+03,4.43E+01,151.980184,109.35405,90
32323.71944,7.67E+03,4.40E+01,152.198695,109.544944,90
32323.72014,7.73E+03,4.37E+01,152.407359,109.732666,90
32323.72083,7.79E+03,4.34E+01,152.606531,109.917296,90
32323.72153,7.85E+03,4.32E+01,152.796551,110.098907,90
32323.72222,7.92E+03,4.29E+01,152.977745,110.277573,90
32323.72292,7.98E+03,4.26E+01,153.150422,110.453365,90
32323.72361,8.04E+03,4.23E+01,153.314879,110.62635,90
32323.72431,8.10E+03,4.20E+01,153.4714,110.796595,90
32323.725,8.16E+03,4.17E+01,153.620254,110.964162,90
32323.72569,8.21E+03,4.14E+01,153.761703,111.129113,90
32323.72639,8.27E+03,4.11E+01,153.895995,111.291508,90
32323.72708,8.33E+03,4.08E+01,154.023366,111.451405,90
32323.72778,8.39E+03,4.06E+01,154.144046,111.608859,90
32323.72847,8.44E+03,4.03E+01,154.258252,111.763924,90
32323.72917,8.50E+03,4.00E+01,154.366193,111.916652,90
32323.72986,8.55E+03,3.97E+01,154.46807,112.067095,90
32323.73056,8.61E+03,3.95E+01,154.564077,112.2153,90
32323.73125,8.66E+03,3.92E+01,154.654396,112.361316,90
32323.73194,8.71E+03,3.89E+01,154.739206,112.505189,90
32323.73264,8.77E+03,3.86E+01,154.818678,112.646964,90
32323.73333,8.82E+03,3.84E+01,154.892974,112.786683,90
32323.73403,8.87E+03,3.81E+01,154.962252,112.924389,90
32323.73472,8.92E+03,3.78E+01,155.026663,113.060122,90
32323.73542,8.97E+03,3.76E+01,155.086352,113.193923,90
32323.73611,9.02E+03,3.73E+01,155.141459,113.325829,90
32323.73681,9.07E+03,3.70E+01,155.192119,113.455877,90
32323.7375,9.12E+03,3.68E+01,155.238462,113.584105,90
32323.73819,9.17E+03,3.65E+01,155.280611,113.710546,90
32323.73889,9.22E+03,3.63E+01,155.318688,113.835236,90
32323.73958,9.26E+03,3.60E+01,155.352808,113.958207,90
32323.74028,9.31E+03,3.58E+01,155.383082,114.079491,90
32323.74097,9.36E+03,3.55E+01,155.409619,114.19912,90
32323.74167,9.40E+03,3.52E+01,155.432522,114.317124,90
32323.74236,9.45E+03,3.50E+01,155.451892,114.433533,90
32323.74306,9.49E+03,3.47E+01,155.467825,114.548375,90
32323.74375,9.54E+03,3.45E+01,155.480414,114.661678,90
32323.74444,9.58E+03,3.42E+01,155.48975,114.77347,90
32323.74514,9.63E+03,3.40E+01,155.49592,114.883776,90
32323.74583,9.67E+03,3.38E+01,155.499007,114.992623,90
32323.74653,9.71E+03,3.35E+01,155.499095,115.100035,90
32323.74722,9.75E+03,3.33E+01,155.49626,115.206037,90
32323.74792,9.79E+03,3.30E+01,155.49058,115.310653,90
32323.74861,9.84E+03,3.28E+01,155.482129,115.413905,90
32323.74931,9.88E+03,3.25E+01,155.470976,115.515816,90
32323.75,9.92E+03,3.23E+01,155.457192,115.616408,90
32323.75069,9.95E+03,3.21E+01,155.440844,115.715702,90
32323.75139,9.99E+03,3.18E+01,155.421995,115.813719,90
32323.75208,1.00E+04,3.16E+01,155.40071,115.910478,90
32323.75278,1.01E+04,3.14E+01,155.377048,116.006,90
32323.75347,1.01E+04,3.11E+01,155.351069,116.100303,90
32323.75417,1.01E+04,3.09E+01,155.32283,116.193406,90
32323.75486,1.02E+04,3.07E+01,155.292387,116.285328,90
32323.75556,1.02E+04,3.04E+01,155.259793,116.376086,90
32323.75625,1.03E+04,3.02E+01,155.2251,116.465697,90
32323.75694,1.03E+04,3.00E+01,155.18836,116.554177,90
32323.75764,1.03E+04,2.97E+01,155.149622,116.641544,90
32323.75833,1.04E+04,2.95E+01,155.108933,116.727814,90
32323.75903,1.04E+04,2.93E+01,155.066341,116.813001,90
32323.75972,1.04E+04,2.91E+01,155.02189,116.897121,90
32323.76042,1.05E+04,2.88E+01,154.975624,116.980188,90
32323.76111,1.05E+04,2.86E+01,154.927587,117.062218,90
32323.76181,1.05E+04,2.84E+01,154.877819,117.143223,90
32323.7625,1.06E+04,2.82E+01,154.826361,117.223218,90
32323.76319,1.06E+04,2.79E+01,154.773253,117.302217,90
32323.76389,1.06E+04,2.77E+01,154.718533,117.380231,90
32323.76458,1.06E+04,2.75E+01,154.662238,117.457274,90
32323.76528,1.07E+04,2.73E+01,154.604405,117.533358,90
32323.76597,1.07E+04,2.70E+01,154.545069,117.608495,90
32323.76667,1.07E+04,2.68E+01,154.484264,117.682697,90
32323.76736,1.08E+04,2.66E+01,154.422024,117.755975,90
32323.76806,1.08E+04,2.64E+01,154.358383,117.82834,90
32323.76875,1.08E+04,2.62E+01,154.293372,117.899804,90
32323.76944,1.08E+04,2.60E+01,154.227021,117.970376,90
32323.77014,1.09E+04,2.57E+01,154.159363,118.040068,90
32323.77083,1.09E+04,2.55E+01,154.090426,118.108889,90
32323.77153,1.09E+04,2.53E+01,154.020239,118.176849,90
32323.77222,1.09E+04,2.51E+01,153.948831,118.243958,90
32323.77292,1.10E+04,2.49E+01,153.876229,118.310225,90
32323.77361,1.10E+04,2.47E+01,153.802461,118.37566,90
32323.77431,1.10E+04,2.45E+01,153.727553,118.44027,90
32323.775,1.10E+04,2.42E+01,153.65153,118.504065,90
32323.77569,1.11E+04,2.40E+01,153.574418,118.567053,90
32323.77639,1.11E+04,2.38E+01,153.496242,118.629242,90
32323.77708,1.11E+04,2.36E+01,153.417025,118.690641,90
32323.77778,1.11E+04,2.34E+01,153.336792,118.751257,90
32323.77847,1.11E+04,2.32E+01,153.255565,118.811097,90
32323.77917,1.12E+04,2.30E+01,153.173367,118.87017,90
32323.77986,1.12E+04,2.28E+01,153.090221,118.928482,90
32323.78056,1.12E+04,2.26E+01,153.006147,118.98604,90
32323.78125,1.12E+04,2.23E+01,152.921168,119.042852,90
32323.78194,1.12E+04,2.21E+01,152.835303,119.098923,90
32323.78264,1.13E+04,2.19E+01,152.748575,119.15426,90
32323.78333,1.13E+04,2.17E+01,152.661001,119.20887,90
32323.78403,1.13E+04,2.15E+01,152.572603,119.262759,90
32323.78472,1.13E+04,2.13E+01,152.483399,119.315932,90
32323.78542,1.13E+04,2.11E+01,152.393409,119.368395,90
32323.78611,1.14E+04,2.09E+01,152.30265,119.420155,90
32323.78681,1.14E+04,2.07E+01,152.211141,119.471216,90
32323.7875,1.14E+04,2.05E+01,152.1189,119.521583,90
32323.78819,1.14E+04,2.03E+01,152.025945,119.571263,90
32323.78889,1.14E+04,2.01E+01,151.932293,119.620259,90
32323.78958,1.14E+04,1.99E+01,151.83796,119.668577,90
32323.79028,1.14E+04,1.97E+01,151.742964,119.716221,90
32323.79097,1.15E+04,1.95E+01,151.64732,119.763196,90
32323.79167,1.15E+04,1.93E+01,151.551046,119.809506,90
32323.79236,1.15E+04,1.91E+01,151.454156,119.855156,90
32323.79306,1.15E+04,1.89E+01,151.356667,119.90015,90
32323.79375,1.15E+04,1.87E+01,151.258594,119.944491,90
32323.79444,1.15E+04,1.84E+01,151.159951,119.988183,90
32323.79514,1.15E+04,1.82E+01,151.060755,120.031231,90
32323.79583,1.15E+04,1.80E+01,150.961019,120.073637,90
32323.79653,1.15E+04,1.78E+01,150.860758,120.115406,90
32323.79722,1.16E+04,1.76E+01,150.759987,120.15654,90
32323.79792,1.16E+04,1.74E+01,150.658719,120.197043,90
32323.79861,1.16E+04,1.72E+01,150.556969,120.236917,90
32323.79931,1.16E+04,1.70E+01,150.454749,120.276166,90
32323.8,1.16E+04,1.68E+01,150.352075,120.314792,90
32323.80069,1.16E+04,1.66E+01,150.248958,120.352799,90
32323.80139,1.16E+04,1.64E+01,150.145413,120.390188,90
32323.80208,1.16E+04,1.62E+01,150.041452,120.426963,90
32323.80278,1.16E+04,1.60E+01,149.937088,120.463124,90
32323.80347,1.16E+04,1.58E+01,149.832335,120.498676,90
32323.80417,1.16E+04,1.56E+01,149.727204,120.533619,90
32323.80486,1.16E+04,1.54E+01,149.621708,120.567956,90
32323.80556,1.16E+04,1.52E+01,149.515859,120.601688,90
32323.80625,1.16E+04,1.50E+01,149.40967,120.634818,90
32323.80694,1.16E+04,1.48E+01,149.303153,120.667347,90
32323.80764,1.16E+04,1.46E+01,149.19632,120.699276,90
32323.80833,1.16E+04,1.44E+01,149.089183,120.730607,90
32323.80903,1.17E+04,1.42E+01,148.981753,120.76134,90
32323.80972,1.17E+04,1.40E+01,148.874043,120.791479,90
32323.81042,1.17E+04,1.38E+01,148.766063,120.821022,90
32323.81111,1.17E+04,1.36E+01,148.657826,120.849972,90
32323.81181,1.17E+04,1.34E+01,148.549342,120.878328,90
32323.8125,1.17E+04,1.32E+01,148.440624,120.906093,90
32323.81319,1.17E+04,1.30E+01,148.331682,120.933266,90
32323.81389,1.17E+04,1.28E+01,148.222528,120.959848,90
32323.81458,1.17E+04,1.26E+01,148.113173,120.985839,90
32323.81528,1.17E+04,1.24E+01,148.003628,121.011239,90
32323.81597,1.17E+04,1.22E+01,147.893904,121.036049,90
32323.81667,1.17E+04,1.20E+01,147.784012,121.060269,90
32323.81736,1.16E+04,1.18E+01,147.673964,121.083899,90
32323.81806,1.16E+04,1.16E+01,147.563769,121.106938,90
32323.81875,1.16E+04,1.14E+01,147.453438,121.129386,90
32323.81944,1.16E+04,1.12E+01,147.342984,121.151243,90
32323.82014,1.16E+04,1.10E+01,147.232416,121.172508,90
32323.82083,1.16E+04,1.08E+01,147.121745,121.193181,90
32323.82153,1.16E+04,1.06E+01,147.010982,121.213261,90
32323.82222,1.16E+04,1.04E+01,146.900138,121.232746,90
32323.82292,1.16E+04,1.02E+01,146.789223,121.251637,90
32323.82361,1.16E+04,9.98E+00,146.678249,121.269931,90
32323.82431,1.16E+04,9.77E+00,146.567225,121.287629,90
32323.825,1.16E+04,9.57E+00,146.456163,121.304727,90
32323.82569,1.16E+04,9.36E+00,146.345074,121.321226,90
32323.82639,1.16E+04,9.16E+00,146.233968,121.337123,90
32323.82708,1.16E+04,8.96E+00,146.122856,121.352416,90
32323.82778,1.16E+04,8.75E+00,146.011748,121.367105,90
32323.82847,1.15E+04,8.55E+00,145.900656,121.381186,90
32323.82917,1.15E+04,8.34E+00,145.789591,121.394658,90
32323.82986,1.15E+04,8.13E+00,145.678562,121.407518,90
32323.83056,1.15E+04,7.93E+00,145.567582,121.419765,90
32323.83125,1.15E+04,7.72E+00,145.456661,121.431396,90
32323.83194,1.15E+04,7.51E+00,145.34581,121.442408,90
32323.83264,1.15E+04,7.31E+00,145.23504,121.452799,90
32323.83333,1.15E+04,7.10E+00,145.124362,121.462565,90
32323.83403,1.15E+04,6.89E+00,145.013787,121.471704,90
32323.83472,1.14E+04,6.68E+00,144.903327,121.480213,90
32323.83542,1.14E+04,6.47E+00,144.792992,121.488088,90
32323.83611,1.14E+04,6.26E+00,144.682795,121.495326,90
32323.83681,1.14E+04,6.05E+00,144.572746,121.501923,90
32323.8375,1.14E+04,5.84E+00,144.462857,121.507876,90
32323.83819,1.14E+04,5.63E+00,144.35314,121.513181,90
32323.83889,1.14E+04,5.42E+00,144.243607,121.517834,90
32323.83958,1.13E+04,5.21E+00,144.134268,121.521831,90
32323.84028,1.13E+04,5.00E+00,144.025137,121.525167,90
32323.84097,1.13E+04,4.79E+00,143.916224,121.527838,90
32323.84167,1.13E+04,4.57E+00,143.807543,121.529839,90
32323.84236,1.13E+04,4.36E+00,143.699105,121.531167,90
32323.84306,1.13E+04,4.14E+00,143.590923,121.531814,90
32323.84375,1.12E+04,3.93E+00,143.483009,121.531778,90
32323.84444,1.12E+04,3.71E+00,143.375377,121.531051,90
32323.84514,1.12E+04,3.50E+00,143.268038,121.52963,90
32323.84583,1.12E+04,3.28E+00,143.161006,121.527508,90
32323.84653,1.12E+04,3.06E+00,143.054293,121.524679,90
32323.84722,1.11E+04,2.85E+00,142.947914,121.521137,90
32323.84792,1.11E+04,2.63E+00,142.841881,121.516877,90
32323.84861,1.11E+04,2.41E+00,142.736209,121.511891,90
32323.84931,1.11E+04,2.19E+00,142.630911,121.506173,90
32323.85,1.10E+04,1.97E+00,142.526,121.499717,90
32323.85069,1.10E+04,1.75E+00,142.421492,121.492515,90
32323.85139,1.10E+04,1.53E+00,142.317401,121.48456,90
32323.85208,1.10E+04,1.30E+00,142.213741,121.475845,90
32323.85278,1.10E+04,1.08E+00,142.110527,121.466362,90
32323.85347,1.09E+04,8.55E-01,142.007775,121.456103,90
32323.85417,1.09E+04,6.30E-01,141.9055,121.44506,90
32323.85486,1.09E+04,4.04E-01,141.803717,121.433225,90
32323.85556,1.09E+04,1.77E-01,141.702443,121.420588,90
32323.85625,1.08E+04,-5.07E-02,141.601693,121.407142,90
32323.85694,1.08E+04,-2.79E-01,141.501485,121.392877,90
32323.85764,1.08E+04,-5.08E-01,141.401834,121.377784,90
32323.85833,1.07E+04,-7.39E-01,141.302758,121.361853,90
32323.85903,1.07E+04,-9.70E-01,141.204275,121.345074,90
32323.85972,1.07E+04,-1.20E+00,141.106401,121.327437,90
32323.86042,1.07E+04,-1.43E+00,141.009156,121.308931,90
32323.86111,1.06E+04,-1.67E+00,140.912558,121.289546,90
32323.86181,1.06E+04,-1.90E+00,140.816626,121.269271,90
32323.8625,1.06E+04,-2.14E+00,140.721378,121.248094,90
32323.86319,1.05E+04,-2.38E+00,140.626835,121.226003,90
32323.86389,1.05E+04,-2.61E+00,140.533016,121.202987,90
32323.86458,1.05E+04,-2.85E+00,140.439943,121.179033,90
32323.86528,1.04E+04,-3.09E+00,140.347636,121.154128,90
32323.86597,1.04E+04,-3.34E+00,140.256116,121.128259,90
32323.86667,1.04E+04,-3.58E+00,140.165406,121.101413,90
32323.86736,1.03E+04,-3.82E+00,140.075527,121.073576,90
32323.86806,1.03E+04,-4.07E+00,139.986504,121.044733,90
32323.86875,1.03E+04,-4.31E+00,139.898359,121.01487,90
32323.86944,1.02E+04,-4.56E+00,139.811116,120.983972,90
32323.87014,1.02E+04,-4.81E+00,139.724801,120.952023,90
32323.87083,1.02E+04,-5.06E+00,139.639438,120.919007,90
32323.87153,1.01E+04,-5.31E+00,139.555053,120.884909,90
32323.87222,1.01E+04,-5.56E+00,139.471674,120.849711,90
32323.87292,1.00E+04,-5.82E+00,139.389326,120.813395,90
32323.87361,1.00E+04,-6.07E+00,139.308039,120.775944,90
32323.87431,9.97E+03,-6.33E+00,139.227842,120.73734,90
32323.875,9.93E+03,-6.59E+00,139.148762,120.697563,90
32323.87569,9.89E+03,-6.85E+00,139.070832,120.656595,90
32323.87639,9.85E+03,-7.11E+00,138.994082,120.614415,90
32323.87708,9.81E+03,-7.37E+00,138.918544,120.571002,90
32323.87778,9.77E+03,-7.63E+00,138.844251,120.526336,90
32323.87847,9.73E+03,-7.90E+00,138.771238,120.480395,90
32323.87917,9.69E+03,-8.17E+00,138.699538,120.433156,90
32323.87986,9.65E+03,-8.44E+00,138.629188,120.384596,90
32323.88056,9.60E+03,-8.71E+00,138.560226,120.334691,90
32323.88125,9.56E+03,-8.98E+00,138.492689,120.283417,90
32323.88194,9.51E+03,-9.26E+00,138.426616,120.230749,90
32323.88264,9.47E+03,-9.53E+00,138.362048,120.176661,90
32323.88333,9.43E+03,-9.81E+00,138.299027,120.121125,90
32323.88403,9.38E+03,-1.01E+01,138.237596,120.064115,90
32323.88472,9.33E+03,-1.04E+01,138.1778,120.005601,90
32323.88542,9.29E+03,-1.07E+01,138.119684,119.945555,90
32323.88611,9.24E+03,-1.09E+01,138.063296,119.883947,90
32323.88681,9.19E+03,-1.12E+01,138.008685,119.820745,90
32323.8875,9.14E+03,-1.15E+01,137.955902,119.755917,90
32323.88819,9.09E+03,-1.18E+01,137.905,119.68943,90
32323.88889,9.05E+03,-1.21E+01,137.856032,119.62125,90
32323.88958,9.00E+03,-1.24E+01,137.809055,119.551341,90
32323.89028,8.95E+03,-1.27E+01,137.764127,119.479668,90
32323.89097,8.89E+03,-1.30E+01,137.721308,119.406193,90
32323.89167,8.84E+03,-1.33E+01,137.680661,119.330877,90
32323.89236,8.79E+03,-1.36E+01,137.642251,119.253681,90
32323.89306,8.74E+03,-1.39E+01,137.606144,119.174562,90
32323.89375,8.69E+03,-1.42E+01,137.572411,119.093479,90
32323.89444,8.63E+03,-1.45E+01,137.541124,119.010387,90
32323.89514,8.58E+03,-1.49E+01,137.512357,118.92524,90
32323.89583,8.52E+03,-1.52E+01,137.48619,118.837993,90
32323.89653,8.47E+03,-1.55E+01,137.462702,118.748596,90
32323.89722,8.41E+03,-1.58E+01,137.441979,118.656999,90
32323.89792,8.36E+03,-1.62E+01,137.424109,118.56315,90
32323.89861,8.30E+03,-1.65E+01,137.409182,118.466996,90
32323.89931,8.24E+03,-1.68E+01,137.397295,118.36848,90
32323.9,8.18E+03,-1.72E+01,137.388545,118.267545,90
32323.90069,8.12E+03,-1.75E+01,137.383037,118.164132,90
32323.90139,8.07E+03,-1.78E+01,137.380878,118.05818,90
32323.90208,8.01E+03,-1.82E+01,137.382182,117.949623,90
32323.90278,7.95E+03,-1.85E+01,137.387066,117.838396,90
32323.90347,7.88E+03,-1.89E+01,137.395651,117.724431,90
32323.90417,7.82E+03,-1.92E+01,137.408068,117.607657,90
32323.90486,7.76E+03,-1.96E+01,137.42445,117.487999,90
32323.90556,7.70E+03,-2.00E+01,137.444938,117.365382,90
32323.90625,7.63E+03,-2.03E+01,137.469679,117.239726,90
32323.90694,7.57E+03,-2.07E+01,137.498827,117.110949,90
32323.90764,7.51E+03,-2.11E+01,137.532543,116.978966,90
32323.90833,7.44E+03,-2.15E+01,137.570998,116.843688,90
32323.90903,7.38E+03,-2.18E+01,137.61437,116.705024,90
32323.90972,7.31E+03,-2.22E+01,137.662845,116.562877,90
32323.91042,7.24E+03,-2.26E+01,137.71662,116.417149,90
32323.91111,7.17E+03,-2.30E+01,137.775902,116.267736,90
32323.91181,7.11E+03,-2.34E+01,137.840908,116.114531,90
32323.9125,7.04E+03,-2.38E+01,137.911867,115.957422,90
32323.91319,6.97E+03,-2.42E+01,137.989022,115.796293,90
32323.91389,6.90E+03,-2.46E+01,138.072627,115.631024,90
32323.91458,6.83E+03,-2.51E+01,138.162951,115.461488,90
32323.91528,6.76E+03,-2.55E+01,138.260279,115.287555,90
32323.91597,6.68E+03,-2.59E+01,138.36491,115.109087,90
32323.91667,6.61E+03,-2.64E+01,138.477163,114.925943,90
32323.91736,6.54E+03,-2.68E+01,138.597374,114.737974,90
32323.91806,6.47E+03,-2.72E+01,138.7259,114.545025,90
32323.91875,6.39E+03,-2.77E+01,138.863121,114.346935,90
32323.91944,6.32E+03,-2.82E+01,139.009437,114.143535,90
32323.92014,6.24E+03,-2.86E+01,139.165276,113.934649,90
32323.92083,6.16E+03,-2.91E+01,139.331092,113.720094,90
32323.92153,6.09E+03,-2.96E+01,139.507368,113.499677,90
32323.92222,6.01E+03,-3.01E+01,139.694621,113.273198,90
32323.92292,5.93E+03,-3.05E+01,139.8934,113.040446,90
32323.92361,5.85E+03,-3.10E+01,140.104292,112.801202,90
32323.92431,5.77E+03,-3.15E+01,140.327924,112.555237,90
32323.925,5.69E+03,-3.21E+01,140.564968,112.302308,90
32323.92569,5.61E+03,-3.26E+01,140.816143,112.042166,90
32323.92639,5.53E+03,-3.31E+01,141.082221,111.774544,90
32323.92708,5.45E+03,-3.36E+01,141.364028,111.499168,90
32323.92778,5.36E+03,-3.42E+01,141.662456,111.215746,90
32323.92847,5.28E+03,-3.47E+01,141.978461,110.923974,90
